PM2.5(微克每立方米),PM10(微克每立方米),SO2(微克每立方米),NO2(微克每立方米),CO(毫克每立方米),O3(微克每立方米),U(m/s),V(m/s),TEMP(K),RH(%),PSFC(Pa),lat,lon,AQI,Major pollutants,id
0.270000,0.300000,0.060000,0.170000,0.110000,66.459999,13.720000,4.180000,258.540009,36.330002,58893.500000,36.24,99.02,2.750000,CO,20638
0.270000,0.300000,0.060000,0.170000,0.110000,67.269997,14.110000,4.340000,261.769989,30.170000,61351.371094,36.25,99.19,2.750000,CO,20639
0.290000,0.320000,0.070000,0.190000,0.110000,66.989998,13.250000,2.860000,264.600006,26.110001,63825.128906,36.26,99.36,2.750000,CO,20640
0.390000,0.440000,0.100000,0.290000,0.110000,65.160004,10.670000,-0.460000,266.399994,24.469999,66263.718750,36.27,99.52,2.750000,CO,20641
0.560000,0.640000,0.140000,0.420000,0.110000,62.570000,6.350000,-4.020000,267.010010,26.360001,69046.773438,36.27,99.69,2.750000,CO,20642
0.680000,0.780000,0.170000,0.490000,0.110000,62.090000,3.950000,-4.490000,267.369995,26.070000,70773.953125,36.28,99.86,2.750000,CO,20643
0.620000,0.710000,0.150000,0.430000,0.110000,62.130001,4.240000,-2.990000,268.320007,21.629999,70621.000000,36.29,100.03,2.750000,CO,20644
0.620000,0.710000,0.150000,0.420000,0.110000,61.980000,5.330000,-2.150000,268.220001,20.590000,69803.312500,36.29,100.2,2.750000,CO,20645
0.630000,0.730000,0.160000,0.430000,0.120000,61.930000,6.240000,-1.910000,268.339996,19.780001,69545.867188,36.3,100.36,3.000000,CO,20646
0.790000,0.940000,0.250000,0.540000,0.120000,62.790001,6.370000,-2.170000,268.600006,18.760000,69452.820312,36.3,100.53,3.000000,CO,20647
0.860000,1.050000,0.290000,0.610000,0.120000,63.330002,5.970000,-1.690000,268.559998,18.459999,69156.859375,36.31,100.7,3.000000,CO,20648
0.760000,0.960000,0.260000,0.570000,0.120000,64.269997,5.540000,-0.590000,268.100006,19.420000,68782.398438,36.31,100.87,3.000000,CO,20649
0.900000,1.280000,0.370000,0.600000,0.130000,64.660004,6.930000,-0.530000,265.609985,22.690001,66185.023438,36.32,101.04,3.250000,CO,20650
1.010000,1.650000,0.570000,0.590000,0.140000,65.629997,11.150000,-0.740000,262.790009,25.480000,62908.570312,36.32,101.21,3.500000,CO,20651
1.250000,2.420000,0.950000,0.630000,0.150000,67.290001,13.010000,-0.480000,265.130005,20.540001,64143.691406,36.33,101.38,3.750000,CO,20652
3.370000,7.880000,2.630000,1.280000,0.210000,64.129997,9.710000,-0.810000,269.119995,16.620001,67953.773438,36.33,101.54,7.880000,PM10,20653
9.010000,21.379999,6.110000,3.290000,0.410000,59.500000,5.710000,-0.820000,270.239990,17.830000,70275.468750,36.34,101.71,21.379999,PM10,20654
15.650000,36.369999,8.880000,4.930000,0.630000,56.349998,3.380000,-0.460000,269.690002,22.010000,71390.820312,36.34,101.88,36.369999,PM10,20655
16.889999,35.320000,7.540000,5.080000,0.670000,55.619999,2.920000,1.390000,269.640015,22.410000,71840.203125,36.35,102.05,35.320000,PM10,20656
15.370000,27.340000,5.280000,4.800000,0.580000,54.779999,4.170000,2.660000,269.589996,22.400000,71642.062500,36.35,102.22,27.340000,PM10,20657
18.370001,27.480000,6.510000,6.470000,0.550000,50.099998,2.900000,0.260000,269.929993,23.740000,72869.953125,36.35,102.39,27.480000,PM10,20658
22.110001,29.540001,9.720000,9.410000,0.490000,44.400002,-0.430000,-1.750000,270.339996,28.770000,76322.203125,36.36,102.55,31.585714,PM2.5,20659
29.490000,47.060001,15.880000,12.940000,0.620000,40.709999,-1.380000,-0.130000,271.489990,29.530001,79260.906250,36.36,102.72,47.060001,PM10,20660
0.140000,0.170000,0.020000,0.090000,0.110000,74.129997,13.960000,1.410000,255.220001,54.990002,53027.371094,35.64,89.82,2.750000,CO,20829
0.140000,0.170000,0.020000,0.090000,0.110000,73.830002,12.870000,1.690000,256.529999,49.959999,53946.550781,35.65,89.98,2.750000,CO,20830
0.140000,0.170000,0.020000,0.090000,0.110000,73.379997,11.990000,2.060000,256.950012,48.419998,54366.398438,35.67,90.15,2.750000,CO,20831
0.140000,0.160000,0.020000,0.090000,0.110000,73.099998,11.940000,2.140000,256.980011,48.630001,54435.949219,35.69,90.31,2.750000,CO,20832
0.140000,0.160000,0.020000,0.090000,0.110000,73.129997,12.420000,2.170000,256.649994,49.040001,54310.578125,35.71,90.48,2.750000,CO,20833
0.140000,0.160000,0.020000,0.090000,0.110000,73.699997,13.530000,1.300000,256.239990,50.720001,53893.390625,35.73,90.65,2.750000,CO,20834
0.140000,0.160000,0.020000,0.090000,0.110000,74.400002,14.870000,0.940000,255.949997,51.160000,53594.550781,35.75,90.81,2.750000,CO,20835
0.140000,0.160000,0.020000,0.090000,0.110000,74.930000,15.600000,0.840000,256.670013,48.439999,53979.640625,35.77,90.98,2.750000,CO,20836
0.140000,0.170000,0.020000,0.090000,0.110000,74.690002,15.310000,0.910000,257.660004,45.299999,54717.500000,35.78,91.14,2.750000,CO,20837
0.140000,0.160000,0.020000,0.090000,0.110000,75.110001,14.950000,0.830000,257.920013,43.840000,54849.238281,35.8,91.31,2.750000,CO,20838
0.140000,0.170000,0.020000,0.080000,0.110000,74.980003,15.030000,0.630000,257.579987,44.470001,54575.320312,35.82,91.48,2.750000,CO,20839
0.140000,0.170000,0.020000,0.080000,0.110000,75.129997,15.110000,0.480000,257.119995,45.459999,54192.410156,35.84,91.64,2.750000,CO,20840
0.140000,0.170000,0.020000,0.080000,0.110000,75.260002,15.200000,0.640000,256.790009,45.759998,53873.878906,35.85,91.81,2.750000,CO,20841
0.140000,0.160000,0.020000,0.090000,0.110000,75.419998,14.600000,1.150000,259.079987,38.740002,55500.480469,35.87,91.97,2.750000,CO,20842
0.140000,0.160000,0.020000,0.090000,0.110000,74.940002,12.760000,1.340000,261.600006,33.009998,57527.269531,35.89,92.14,2.750000,CO,20843
0.140000,0.170000,0.020000,0.090000,0.110000,74.339996,11.810000,1.130000,260.260010,36.160000,56631.988281,35.9,92.31,2.750000,CO,20844
0.140000,0.170000,0.020000,0.080000,0.110000,74.199997,12.710000,0.840000,258.429993,40.360001,55211.398438,35.92,92.47,2.750000,CO,20845
0.140000,0.170000,0.020000,0.080000,0.110000,74.470001,13.240000,0.810000,259.320007,37.410000,55819.359375,35.93,92.64,2.750000,CO,20846
0.140000,0.160000,0.020000,0.080000,0.110000,73.050003,12.920000,1.430000,260.010010,35.630001,56360.699219,35.95,92.81,2.750000,CO,20847
0.140000,0.170000,0.020000,0.080000,0.110000,73.709999,13.350000,1.940000,259.380005,36.820000,55914.058594,35.96,92.97,2.750000,CO,20848
0.140000,0.170000,0.020000,0.080000,0.110000,72.930000,13.880000,1.690000,260.019989,35.099998,56399.371094,35.98,93.14,2.750000,CO,20849
0.140000,0.170000,0.020000,0.080000,0.110000,73.440002,13.330000,1.700000,260.959991,33.250000,57214.199219,36.0,93.31,2.750000,CO,20850
0.140000,0.160000,0.020000,0.080000,0.110000,72.470001,12.750000,2.240000,260.690002,34.299999,57082.589844,36.01,93.47,2.750000,CO,20851
0.140000,0.160000,0.020000,0.080000,0.110000,72.120003,12.990000,2.060000,260.040009,35.939999,56588.390625,36.02,93.64,2.750000,CO,20852
0.140000,0.160000,0.020000,0.080000,0.120000,71.599998,13.410000,1.450000,260.290009,35.070000,56718.289062,36.04,93.81,3.000000,CO,20853
0.150000,0.170000,0.020000,0.080000,0.120000,71.309998,12.990000,0.930000,261.220001,32.830002,57397.769531,36.05,93.98,3.000000,CO,20854
0.150000,0.170000,0.020000,0.090000,0.120000,70.199997,11.760000,0.260000,261.730011,31.410000,57911.628906,36.07,94.14,3.000000,CO,20855
0.150000,0.180000,0.020000,0.090000,0.120000,68.180000,11.300000,-0.340000,261.940002,30.680000,58217.890625,36.08,94.31,3.000000,CO,20856
0.180000,0.220000,0.040000,0.120000,0.120000,66.720001,10.090000,-0.340000,263.450012,27.420000,59655.750000,36.09,94.48,3.000000,CO,20857
0.400000,0.490000,0.130000,0.300000,0.120000,63.700001,6.110000,-1.500000,267.609985,21.139999,64403.910156,36.11,94.64,3.000000,CO,20858
0.960000,1.210000,0.390000,0.780000,0.120000,64.209999,2.500000,-0.250000,269.380005,19.360001,67205.976562,36.12,94.81,3.000000,CO,20859
0.680000,0.850000,0.260000,0.550000,0.120000,63.570000,3.970000,2.470000,265.760010,23.670000,63319.320312,36.13,94.98,3.000000,CO,20860
0.520000,0.640000,0.180000,0.390000,0.110000,63.480000,7.890000,2.740000,263.980011,26.120001,61077.589844,36.15,95.15,2.750000,CO,20861
0.470000,0.580000,0.160000,0.340000,0.110000,64.339996,8.580000,0.820000,266.059998,22.809999,63149.578125,36.16,95.31,2.750000,CO,20862
0.430000,0.530000,0.140000,0.300000,0.110000,64.470001,7.810000,0.100000,266.470001,22.110001,63883.859375,36.17,95.48,2.750000,CO,20863
0.410000,0.500000,0.130000,0.270000,0.110000,64.330002,7.770000,0.100000,266.100006,22.600000,63686.031250,36.18,95.65,2.750000,CO,20864
0.390000,0.480000,0.120000,0.250000,0.110000,64.190002,7.920000,0.400000,266.309998,22.780001,64026.109375,36.19,95.82,2.750000,CO,20865
0.380000,0.450000,0.110000,0.230000,0.110000,64.290001,9.000000,1.230000,265.609985,23.959999,63342.011719,36.21,95.98,2.750000,CO,20866
0.380000,0.460000,0.110000,0.230000,0.110000,63.500000,9.780000,1.030000,266.510010,25.129999,64319.621094,36.22,96.15,2.750000,CO,20867
0.430000,0.510000,0.120000,0.250000,0.110000,61.639999,7.740000,-0.480000,268.359985,26.459999,67222.117188,36.23,96.32,2.750000,CO,20868
0.440000,0.520000,0.130000,0.250000,0.120000,60.400002,4.780000,0.220000,268.649994,28.969999,68704.750000,36.24,96.49,3.000000,CO,20869
0.430000,0.500000,0.120000,0.250000,0.120000,59.049999,3.300000,1.320000,269.220001,29.549999,69933.960938,36.25,96.66,3.000000,CO,20870
0.510000,0.590000,0.160000,0.320000,0.120000,58.110001,2.060000,0.950000,269.760010,30.809999,71623.812500,36.26,96.82,3.000000,CO,20871
0.570000,0.660000,0.160000,0.370000,0.120000,57.910000,0.340000,0.400000,269.450012,32.259998,72509.203125,36.27,96.99,3.000000,CO,20872
0.580000,0.660000,0.160000,0.390000,0.120000,56.959999,-0.820000,1.060000,269.140015,31.290001,72646.296875,36.28,97.16,3.000000,CO,20873
0.580000,0.660000,0.150000,0.390000,0.120000,57.250000,-1.110000,1.850000,269.160004,29.600000,72413.593750,36.29,97.33,3.000000,CO,20874
0.530000,0.600000,0.140000,0.380000,0.120000,59.000000,-1.040000,2.440000,269.500000,28.110001,72097.039062,36.3,97.5,3.000000,CO,20875
0.520000,0.600000,0.140000,0.400000,0.120000,59.580002,-0.940000,3.400000,269.600006,26.740000,71555.890625,36.31,97.66,3.000000,CO,20876
0.550000,0.640000,0.150000,0.420000,0.120000,60.000000,0.090000,4.340000,268.739990,26.120001,70165.406250,36.32,97.83,3.000000,CO,20877
0.520000,0.610000,0.150000,0.450000,0.120000,61.410000,1.630000,4.700000,267.880005,22.969999,68768.812500,36.33,98.0,3.000000,CO,20878
0.500000,0.580000,0.140000,0.440000,0.120000,63.279999,2.310000,5.730000,266.029999,26.090000,67365.226562,36.34,98.17,3.000000,CO,20879
0.380000,0.440000,0.100000,0.330000,0.110000,63.610001,3.430000,5.940000,263.690002,30.190001,65056.218750,36.35,98.34,2.750000,CO,20880
0.350000,0.400000,0.080000,0.290000,0.110000,63.509998,5.830000,6.140000,261.500000,34.220001,62862.261719,36.35,98.5,2.750000,CO,20881
0.330000,0.380000,0.070000,0.250000,0.110000,63.520000,8.800000,6.180000,260.089996,36.090000,61326.050781,36.36,98.67,2.750000,CO,20882
0.310000,0.350000,0.070000,0.220000,0.110000,64.089996,12.100000,5.670000,259.140015,36.259998,60095.468750,36.37,98.84,2.750000,CO,20883
0.300000,0.330000,0.070000,0.190000,0.110000,66.190002,14.520000,4.140000,260.950012,31.209999,61067.730469,36.38,99.01,2.750000,CO,20884
0.330000,0.370000,0.080000,0.220000,0.110000,65.550003,12.910000,2.460000,265.750000,23.930000,65369.960938,36.39,99.18,2.750000,CO,20885
0.560000,0.640000,0.170000,0.440000,0.110000,63.689999,7.460000,-0.620000,267.380005,23.270000,68684.179688,36.39,99.35,2.750000,CO,20886
0.690000,0.790000,0.200000,0.560000,0.110000,62.610001,3.620000,-4.320000,266.440002,26.730000,69745.726562,36.4,99.51,2.750000,CO,20887
0.650000,0.750000,0.170000,0.530000,0.110000,61.689999,3.880000,-6.180000,266.660004,26.700001,69649.351562,36.41,99.68,2.750000,CO,20888
0.620000,0.710000,0.150000,0.490000,0.110000,61.560001,6.120000,-5.480000,266.329987,27.330000,68470.703125,36.41,99.85,2.750000,CO,20889
0.540000,0.620000,0.130000,0.410000,0.110000,62.580002,7.460000,-2.290000,266.589996,22.770000,67635.976562,36.42,100.02,2.750000,CO,20890
0.550000,0.630000,0.140000,0.400000,0.110000,62.919998,7.530000,-0.830000,266.350006,21.740000,66893.382812,36.43,100.19,2.750000,CO,20891
0.570000,0.660000,0.140000,0.410000,0.110000,63.029999,7.530000,-0.810000,266.359985,20.889999,66715.593750,36.43,100.36,2.750000,CO,20892
0.820000,0.980000,0.280000,0.560000,0.120000,63.500000,7.790000,-0.840000,266.029999,21.180000,66221.500000,36.44,100.53,3.000000,CO,20893
0.910000,1.160000,0.330000,0.610000,0.120000,64.379997,8.220000,-0.980000,265.940002,22.020000,65921.359375,36.44,100.69,3.000000,CO,20894
0.810000,1.080000,0.340000,0.540000,0.130000,65.180000,8.270000,-0.550000,266.130005,22.930000,66116.882812,36.45,100.86,3.250000,CO,20895
0.950000,1.460000,0.550000,0.540000,0.130000,66.360001,9.720000,0.830000,264.589996,25.570000,64662.519531,36.46,101.03,3.250000,CO,20896
1.160000,2.180000,1.030000,0.590000,0.150000,67.809998,12.330000,1.790000,264.799988,24.250000,64301.761719,36.46,101.2,3.750000,CO,20897
3.700000,8.890000,4.430000,1.200000,0.210000,64.930000,10.510000,-0.640000,268.070007,19.950001,67202.351562,36.46,101.37,8.890000,PM10,20898
17.770000,45.189999,17.900000,4.880000,0.610000,54.320000,5.470000,-2.130000,269.940002,20.629999,70616.750000,36.47,101.54,45.189999,PM10,20899
38.590000,97.180000,32.389999,13.460000,1.280000,41.580002,1.690000,-1.370000,269.619995,24.809999,72150.671875,36.47,101.71,73.589996,PM10,20900
44.389999,107.379997,31.200001,17.260000,1.530000,37.750000,-0.560000,-0.340000,269.079987,28.930000,73290.882812,36.48,101.88,78.690002,PM10,20901
35.180000,79.360001,20.820000,12.710000,1.250000,42.590000,-0.890000,-0.500000,270.230011,27.549999,75311.921875,36.48,102.04,64.680000,PM10,20902
28.309999,55.740002,13.170000,9.920000,0.980000,45.689999,-1.070000,-0.390000,271.829987,25.330000,77340.820312,36.49,102.21,52.870003,PM10,20903
24.420000,40.040001,9.730000,9.010000,0.740000,46.139999,-1.710000,-1.000000,271.529999,27.540001,77775.250000,36.49,102.38,40.040001,PM10,20904
22.700001,35.189999,9.720000,9.280000,0.590000,45.230000,-0.840000,-0.820000,270.130005,30.680000,76243.937500,36.49,102.55,35.189999,PM10,20905
26.139999,47.860001,13.300000,11.610000,0.670000,43.150002,0.100000,-0.720000,270.660004,30.450001,77024.976562,36.49,102.72,47.860001,PM10,20906
0.150000,0.180000,0.020000,0.090000,0.110000,74.690002,14.140000,1.290000,256.160004,50.880001,53654.218750,35.77,89.79,2.750000,CO,21076
0.150000,0.180000,0.020000,0.090000,0.110000,74.120003,13.140000,0.940000,257.059998,47.619999,54339.800781,35.79,89.96,2.750000,CO,21077
0.150000,0.180000,0.020000,0.090000,0.110000,73.809998,12.450000,1.330000,256.880005,48.009998,54269.890625,35.81,90.12,2.750000,CO,21078
0.150000,0.180000,0.020000,0.090000,0.110000,74.010002,12.480000,2.030000,256.970001,47.340000,54341.250000,35.83,90.29,2.750000,CO,21079
0.150000,0.180000,0.020000,0.090000,0.110000,73.989998,12.670000,2.370000,256.579987,48.369999,54077.839844,35.85,90.46,2.750000,CO,21080
0.150000,0.180000,0.020000,0.090000,0.110000,73.919998,13.550000,2.010000,254.869995,54.389999,52832.261719,35.86,90.62,2.750000,CO,21081
0.140000,0.180000,0.020000,0.090000,0.110000,74.290001,15.250000,1.230000,253.509995,59.410000,51743.890625,35.88,90.79,2.750000,CO,21082
0.140000,0.180000,0.020000,0.090000,0.110000,74.860001,16.299999,0.740000,254.550003,54.470001,52355.210938,35.9,90.95,2.750000,CO,21083
0.140000,0.170000,0.020000,0.090000,0.110000,75.169998,15.650000,1.140000,256.890015,45.799999,54024.140625,35.92,91.12,2.750000,CO,21084
0.140000,0.170000,0.020000,0.090000,0.110000,75.209999,14.710000,1.700000,257.679993,43.250000,54597.410156,35.94,91.29,2.750000,CO,21085
0.140000,0.170000,0.020000,0.090000,0.110000,75.349998,14.620000,1.800000,257.549988,43.299999,54487.621094,35.95,91.45,2.750000,CO,21086
0.140000,0.170000,0.020000,0.090000,0.110000,75.489998,14.640000,1.750000,257.760010,42.250000,54622.851562,35.97,91.62,2.750000,CO,21087
0.150000,0.170000,0.020000,0.090000,0.110000,75.260002,14.490000,1.650000,257.750000,41.849998,54604.078125,35.99,91.79,2.750000,CO,21088
0.150000,0.170000,0.020000,0.090000,0.110000,74.040001,13.900000,1.210000,258.980011,38.209999,55492.949219,36.0,91.95,2.750000,CO,21089
0.150000,0.170000,0.020000,0.090000,0.110000,72.940002,12.370000,1.290000,260.899994,33.529999,57022.679688,36.02,92.12,2.750000,CO,21090
0.150000,0.170000,0.020000,0.090000,0.110000,71.959999,11.400000,2.250000,260.809998,33.630001,57068.101562,36.04,92.29,2.750000,CO,21091
0.150000,0.170000,0.020000,0.090000,0.110000,71.419998,12.070000,2.440000,259.690002,35.959999,56204.058594,36.05,92.45,2.750000,CO,21092
0.150000,0.170000,0.020000,0.090000,0.110000,71.169998,12.980000,1.650000,259.510010,36.070000,56006.781250,36.07,92.62,2.750000,CO,21093
0.150000,0.170000,0.020000,0.090000,0.110000,71.760002,13.140000,1.480000,260.059998,34.580002,56456.589844,36.08,92.79,2.750000,CO,21094
0.150000,0.170000,0.020000,0.090000,0.110000,71.889999,13.120000,1.880000,260.269989,34.220001,56699.660156,36.1,92.95,2.750000,CO,21095
0.150000,0.170000,0.020000,0.090000,0.110000,72.139999,13.510000,1.730000,259.149994,37.049999,55893.460938,36.12,93.12,2.750000,CO,21096
0.150000,0.170000,0.030000,0.080000,0.110000,72.410004,14.020000,1.980000,258.640015,38.330002,55467.878906,36.13,93.29,2.750000,CO,21097
0.150000,0.170000,0.030000,0.090000,0.110000,71.919998,13.610000,2.400000,260.170013,34.509998,56557.949219,36.15,93.46,2.750000,CO,21098
0.150000,0.180000,0.030000,0.090000,0.110000,70.739998,12.550000,1.710000,260.940002,32.919998,57212.511719,36.16,93.62,2.750000,CO,21099
0.160000,0.180000,0.030000,0.090000,0.110000,67.080002,11.190000,0.710000,261.799988,31.160000,58002.878906,36.17,93.79,2.750000,CO,21100
0.180000,0.210000,0.030000,0.100000,0.110000,63.830002,8.560000,-0.140000,264.459991,26.110001,60788.339844,36.19,93.96,2.750000,CO,21101
0.230000,0.270000,0.050000,0.150000,0.120000,63.400002,6.100000,-0.590000,266.279999,23.940001,63382.671875,36.2,94.13,3.000000,CO,21102
0.260000,0.310000,0.060000,0.170000,0.110000,62.490002,6.510000,-0.560000,265.630005,24.959999,63012.609375,36.22,94.29,2.750000,CO,21103
0.430000,0.530000,0.140000,0.310000,0.120000,62.009998,7.470000,-1.250000,265.859985,23.969999,63249.859375,36.23,94.46,3.000000,CO,21104
1.090000,1.360000,0.440000,0.860000,0.120000,60.490002,5.310000,-2.390000,269.579987,19.350000,67550.929688,36.24,94.63,3.000000,CO,21105
2.460000,3.100000,1.110000,1.930000,0.130000,59.950001,2.690000,-0.570000,271.100006,18.129999,69892.312500,36.26,94.8,3.514286,PM2.5,21106
1.920000,2.430000,0.870000,1.510000,0.130000,60.580002,3.590000,2.650000,269.989990,19.090000,68442.289062,36.27,94.96,3.250000,CO,21107
1.060000,1.320000,0.440000,0.780000,0.120000,61.419998,5.660000,1.890000,270.109985,18.770000,68382.406250,36.28,95.13,3.000000,CO,21108
0.880000,1.090000,0.340000,0.620000,0.120000,62.270000,5.910000,0.050000,270.760010,18.250000,69327.117188,36.29,95.3,3.000000,CO,21109
0.740000,0.920000,0.280000,0.520000,0.120000,62.310001,5.630000,0.090000,270.489990,18.740000,69174.000000,36.31,95.47,3.000000,CO,21110
0.680000,0.840000,0.250000,0.470000,0.120000,62.029999,5.810000,0.320000,270.200012,19.190001,68933.390625,36.32,95.63,3.000000,CO,21111
0.670000,0.820000,0.230000,0.440000,0.120000,61.549999,5.700000,0.100000,270.329987,19.760000,69329.546875,36.33,95.8,3.000000,CO,21112
0.670000,0.800000,0.220000,0.430000,0.120000,60.380001,4.820000,0.250000,270.339996,21.139999,69828.132812,36.34,95.97,3.000000,CO,21113
0.790000,0.930000,0.260000,0.510000,0.120000,57.439999,1.960000,0.130000,269.980011,26.389999,70883.789062,36.35,96.14,3.000000,CO,21114
0.990000,1.140000,0.310000,0.640000,0.130000,55.590000,-1.470000,-0.190000,268.829987,33.049999,71804.648438,36.36,96.31,3.250000,CO,21115
0.880000,1.020000,0.280000,0.530000,0.120000,55.389999,-2.310000,0.420000,268.480011,34.720001,72233.382812,36.38,96.47,3.000000,CO,21116
0.770000,0.880000,0.260000,0.430000,0.120000,55.740002,-1.920000,0.450000,268.660004,35.040001,72819.953125,36.39,96.64,3.000000,CO,21117
0.750000,0.860000,0.260000,0.400000,0.120000,56.060001,-2.010000,0.150000,268.290009,36.480000,73121.710938,36.4,96.81,3.000000,CO,21118
0.710000,0.810000,0.220000,0.380000,0.120000,56.419998,-2.240000,0.510000,268.029999,36.540001,72953.031250,36.41,96.98,3.000000,CO,21119
0.680000,0.780000,0.190000,0.370000,0.120000,56.930000,-2.030000,1.230000,267.940002,35.020000,72670.226562,36.42,97.15,3.000000,CO,21120
0.640000,0.730000,0.170000,0.360000,0.120000,57.860001,-1.520000,2.000000,268.350006,32.549999,72468.656250,36.43,97.32,3.000000,CO,21121
0.590000,0.670000,0.150000,0.360000,0.120000,58.610001,-1.120000,2.680000,268.940002,29.190001,72221.023438,36.44,97.48,3.000000,CO,21122
0.560000,0.640000,0.150000,0.370000,0.120000,58.669998,-0.640000,3.420000,269.049988,28.450001,71616.960938,36.45,97.65,3.000000,CO,21123
0.560000,0.650000,0.150000,0.400000,0.120000,59.070000,0.340000,4.330000,268.790009,27.490000,70783.226562,36.46,97.82,3.000000,CO,21124
0.590000,0.690000,0.170000,0.470000,0.120000,61.099998,1.400000,4.630000,267.769989,24.320000,69291.812500,36.46,97.99,3.000000,CO,21125
0.590000,0.690000,0.170000,0.490000,0.120000,63.340000,2.220000,5.590000,265.799988,27.870001,67670.757812,36.47,98.16,3.000000,CO,21126
0.440000,0.500000,0.110000,0.370000,0.110000,63.290001,3.330000,6.950000,264.369995,29.920000,66172.156250,36.48,98.33,2.750000,CO,21127
0.390000,0.450000,0.100000,0.320000,0.110000,63.520000,5.620000,6.840000,262.260010,33.009998,63893.160156,36.49,98.49,2.750000,CO,21128
0.370000,0.420000,0.080000,0.290000,0.110000,63.480000,9.030000,6.550000,260.829987,34.599998,62273.851562,36.5,98.66,2.750000,CO,21129
0.350000,0.390000,0.080000,0.260000,0.110000,64.239998,12.620000,6.010000,260.899994,32.240002,61944.160156,36.51,98.83,2.750000,CO,21130
0.340000,0.380000,0.080000,0.230000,0.110000,65.489998,13.960000,3.980000,263.899994,26.650000,63892.578125,36.51,99.0,2.750000,CO,21131
0.470000,0.540000,0.120000,0.340000,0.110000,63.889999,9.480000,-0.530000,266.790009,23.510000,67967.976562,36.52,99.17,2.750000,CO,21132
0.680000,0.780000,0.190000,0.570000,0.110000,63.060001,3.490000,-4.270000,266.739990,25.799999,70065.796875,36.53,99.34,2.750000,CO,21133
0.680000,0.780000,0.180000,0.570000,0.110000,62.160000,2.590000,-5.530000,266.160004,27.110001,69149.632812,36.54,99.51,2.750000,CO,21134
0.630000,0.720000,0.160000,0.500000,0.110000,60.959999,6.040000,-4.390000,264.109985,29.750000,66065.109375,36.54,99.67,2.750000,CO,21135
0.600000,0.680000,0.150000,0.450000,0.110000,61.029999,10.480000,-1.660000,262.709991,31.320000,64041.519531,36.55,99.84,2.750000,CO,21136
0.530000,0.610000,0.130000,0.390000,0.110000,61.950001,11.370000,0.080000,265.230011,23.379999,65577.226562,36.56,100.01,2.750000,CO,21137
0.540000,0.630000,0.130000,0.380000,0.110000,61.889999,9.080000,0.330000,266.619995,21.379999,66830.757812,36.56,100.18,2.750000,CO,21138
0.560000,0.660000,0.140000,0.390000,0.110000,62.400002,8.280000,0.230000,266.489990,19.840000,66797.757812,36.57,100.35,2.750000,CO,21139
0.500000,0.630000,0.130000,0.290000,0.110000,69.480003,9.450000,-0.000000,267.779999,28.760000,67176.796875,36.57,100.52,2.750000,CO,21140
0.480000,0.700000,0.130000,0.260000,0.120000,72.720001,10.210000,-0.680000,268.230011,33.270000,67242.703125,36.58,100.69,3.000000,CO,21141
0.550000,0.780000,0.220000,0.290000,0.120000,69.809998,10.660000,-0.560000,265.649994,33.160000,65320.070312,36.59,100.86,3.000000,CO,21142
0.840000,1.400000,0.620000,0.370000,0.130000,70.050003,11.980000,0.500000,265.070007,30.440001,64754.660156,36.59,101.03,3.250000,CO,21143
2.070000,4.460000,3.330000,0.730000,0.170000,68.190002,11.080000,-0.250000,268.779999,23.139999,68154.476562,36.6,101.19,4.460000,PM10,21144
15.000000,39.290001,21.290001,3.640000,0.490000,57.610001,5.480000,-1.880000,270.359985,23.620001,71427.906250,36.6,101.36,39.290001,PM10,21145
46.939999,125.379997,52.439999,13.630000,1.340000,36.700001,1.210000,-1.410000,269.700012,31.200001,73998.328125,36.61,101.53,87.690002,PM10,21146
61.110001,157.259995,58.209999,25.719999,1.970000,27.879999,-0.210000,-0.140000,270.369995,29.160000,75339.210938,36.61,101.7,103.629997,PM10,21147
59.900002,149.490005,46.189999,30.290001,2.130000,26.820000,-1.190000,0.320000,270.119995,29.410000,75255.273438,36.61,101.87,99.745003,PM10,21148
37.779999,89.400002,23.830000,16.870001,1.430000,41.020000,-0.400000,-1.520000,269.980011,29.320000,74541.890625,36.62,102.04,69.699997,PM10,21149
26.379999,55.400002,12.910000,10.280000,0.970000,47.209999,0.950000,-1.920000,269.609985,29.780001,73622.406250,36.62,102.21,52.700001,PM10,21150
21.389999,37.090000,8.810000,8.060000,0.700000,48.450001,1.270000,-0.170000,268.570007,31.780001,72764.093750,36.62,102.38,37.090000,PM10,21151
20.100000,32.349998,8.430000,8.370000,0.570000,47.180000,1.370000,0.780000,267.540009,34.250000,71875.476562,36.63,102.55,32.349998,PM10,21152
0.160000,0.190000,0.020000,0.100000,0.110000,75.010002,13.270000,2.480000,256.739990,49.860001,54253.601562,35.88,89.6,2.750000,CO,21322
0.160000,0.190000,0.020000,0.100000,0.110000,75.129997,13.640000,1.800000,256.600006,49.279999,54051.878906,35.9,89.77,2.750000,CO,21323
0.150000,0.190000,0.020000,0.100000,0.110000,75.180000,13.590000,1.390000,256.339996,49.230000,53765.929688,35.92,89.93,2.750000,CO,21324
0.150000,0.190000,0.020000,0.090000,0.110000,75.230003,13.660000,1.760000,256.190002,48.910000,53595.839844,35.94,90.1,2.750000,CO,21325
0.150000,0.190000,0.020000,0.090000,0.110000,75.239998,13.560000,2.340000,256.959991,45.820000,54136.550781,35.96,90.27,2.750000,CO,21326
