"_id","timestamp","device_id","battery_status","battery_level","battery_scale","battery_voltage","battery_temperature","battery_adaptor","battery_health","battery_technology"
"947","1.637059003839E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","78","100","4005","36","0","2","Li-poly"
"948","1.637059218891E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","77","100","4028","36","0","2","Li-poly"
"949","1.637059648965E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","76","100","4042","32","0","2","Li-poly"
"950","1.637060201635E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","75","100","4040","20","0","2","Li-poly"
"951","1.637060608791E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","74","100","3992","24","0","2","Li-poly"
"952","1.637061038892E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","73","100","3974","28","0","2","Li-poly"
"953","1.637061254057E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","72","100","3924","30","0","2","Li-poly"
"954","1.637061540634E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","71","100","3950","31","0","2","Li-poly"
"955","1.637061868323E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","70","100","3963","31","0","2","Li-poly"
"956","1.637062185762E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","69","100","3918","33","0","2","Li-poly"
"957","1.637062482719E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","68","100","3951","33","0","2","Li-poly"
"958","1.63706275919E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","67","100","3922","34","0","2","Li-poly"
"959","1.637063025438E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","66","100","3898","34","0","2","Li-poly"
"960","1.63706332239E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","65","100","3889","34","0","2","Li-poly"
"961","1.637063639847E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","64","100","3904","33","0","2","Li-poly"
"962","1.637063936809E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","63","100","3877","34","0","2","Li-poly"
"963","1.637064233755E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","62","100","3869","33","0","2","Li-poly"
"964","1.637064510244E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","61","100","3879","34","0","2","Li-poly"
"965","1.63706480719E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","60","100","3855","34","0","2","Li-poly"
"966","1.637065114375E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","59","100","3837","34","0","2","Li-poly"
"967","1.637065390878E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","58","100","3831","34","0","2","Li-poly"
"968","1.637065687832E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","57","100","3852","34","0","2","Li-poly"
"969","1.637065964293E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","56","100","3830","34","0","2","Li-poly"
"970","1.637066261282E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","55","100","3824","33","0","2","Li-poly"
"971","1.637066435371E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","54","100","3759","35","0","2","Li-poly"
"972","1.637067182872E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","53","100","3857","22","0","2","Li-poly"
"973","1.637067571981E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","52","100","3761","20","0","2","Li-poly"
"974","1.637067612943E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","51","100","3705","21","0","2","Li-poly"
"975","1.637067879186E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","50","100","3613","29","0","2","Li-poly"
"976","1.637068012318E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","49","100","3654","31","0","2","Li-poly"
"977","1.637068094225E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","48","100","3735","32","0","2","Li-poly"
"978","1.637068421921E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","47","100","3740","30","0","2","Li-poly"
"979","1.637068524305E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","46","100","3649","33","0","2","Li-poly"
"980","1.637069549066E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","45","100","3699","28","0","2","Li-poly"
"981","1.63706958927E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","44","100","3792","28","0","2","Li-poly"
"982","1.637071022874E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","43","100","3746","28","0","2","Li-poly"
"983","1.637071166249E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","42","100","3731","29","0","2","Li-poly"
"984","1.637072379972E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","41","100","3612","31","0","2","Li-poly"
"985","1.63707241552E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","40","100","3774","30","0","2","Li-poly"
"986","1.637073572637E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","39","100","3769","28","0","2","Li-poly"
"987","1.637074238216E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","38","100","3509","30","0","2","Li-poly"
"988","1.637074289408E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","37","100","3635","30","0","2","Li-poly"
"989","1.637074350853E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","36","100","3668","31","0","2","Li-poly"
"990","1.637074565895E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","35","100","3686","33","0","2","Li-poly"
"991","1.637074903834E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","34","100","3695","34","0","2","Li-poly"
"992","1.637076081447E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","33","100","3771","29","0","2","Li-poly"
"993","1.637076337448E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","32","100","3757","29","0","2","Li-poly"
"994","1.637076760282E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","32","100","3740","32","2","2","Li-poly"
"995","1.637076760645E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","32","100","3647","32","1","2","Li-poly"
"996","1.637076770855E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","33","100","3871","32","1","2","Li-poly"
"997","1.637076875043E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","34","100","4269","32","1","2","Li-poly"
"998","1.637076910868E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","35","100","4263","32","1","2","Li-poly"
"999","1.637076941586E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","36","100","4261","32","1","2","Li-poly"
"1000","1.637076972308E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","37","100","4262","32","1","2","Li-poly"
"1001","1.637077008165E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","38","100","4261","32","1","2","Li-poly"
"1002","1.637077044E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","39","100","4264","32","1","2","Li-poly"
"1003","1.637077069535E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","39","100","4246","32","0","2","Li-poly"
"1004","1.637077078132E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","39","100","3872","36","2","2","Li-poly"
"1005","1.637077079373E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","39","100","3800","36","1","2","Li-poly"
"1006","1.63707710543E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","40","100","4129","32","1","2","Li-poly"
"1007","1.637077163711E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","40","100","4125","32","0","2","Li-poly"
"1008","1.637077699352E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","39","100","3751","34","0","2","Li-poly"
"1009","1.637077863175E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","38","100","3586","36","0","2","Li-poly"
"1010","1.63707801679E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","37","100","3734","37","0","2","Li-poly"
"1011","1.637078098704E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","36","100","3707","37","0","2","Li-poly"
"1012","1.637078231823E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","35","100","3599","39","0","2","Li-poly"
"1013","1.637078508315E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","34","100","3744","37","0","2","Li-poly"
"1014","1.637078590009E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","33","100","3703","38","0","2","Li-poly"
"1015","1.637078784551E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","32","100","3732","38","0","2","Li-poly"
"1016","1.637078899368E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","31","100","3679","39","0","2","Li-poly"
"1017","1.637079275871E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","30","100","3730","38","0","2","Li-poly"
"1018","1.637079302812E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","29","100","3704","37","0","2","Li-poly"
"1019","1.637079610052E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","28","100","3716","36","0","2","Li-poly"
"1020","1.637079917239E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","27","100","3717","35","0","2","Li-poly"
"1021","1.637080183489E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","26","100","3712","35","0","2","Li-poly"
"1022","1.637080459958E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","25","100","3684","35","0","2","Li-poly"
"1023","1.637080705738E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","24","100","3680","35","0","2","Li-poly"
"1024","1.637080992441E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","23","100","3672","35","0","2","Li-poly"
"1025","1.637081248452E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","22","100","3675","35","0","2","Li-poly"
"1026","1.637081535169E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","21","100","3689","35","0","2","Li-poly"
"1027","1.637081803745E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","20","100","3669","35","0","2","Li-poly"
"1028","1.63708203692E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","19","100","3687","35","0","2","Li-poly"
"1029","1.637082231479E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","18","100","3656","36","0","2","Li-poly"
"1030","1.637092060393E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","20","100","3957","37","1","2","Li-poly"
"1031","1.637092130523E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","21","100","3926","37","1","2","Li-poly"
"1032","1.637092253395E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","22","100","4027","37","1","2","Li-poly"
"1033","1.63709232507E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","23","100","4033","36","1","2","Li-poly"
"1034","1.637092386505E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","24","100","4041","36","1","2","Li-poly"
"1035","1.637092447953E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","25","100","4040","36","1","2","Li-poly"
"1036","1.637092509389E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","26","100","4048","36","1","2","Li-poly"
"1037","1.637092581093E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","27","100","4042","36","1","2","Li-poly"
"1038","1.637092642506E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","28","100","4047","36","1","2","Li-poly"
"1039","1.637092703951E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","29","100","4056","36","1","2","Li-poly"
"1040","1.637092775635E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","30","100","4059","36","1","2","Li-poly"
"1041","1.637092837075E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","31","100","4063","36","1","2","Li-poly"
"1042","1.637092898499E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","32","100","4060","36","1","2","Li-poly"
"1043","1.637092959946E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","33","100","4069","36","1","2","Li-poly"
"1044","1.63709304187E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","34","100","4073","36","1","2","Li-poly"
"1045","1.637093103307E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","35","100","4077","36","1","2","Li-poly"
"1046","1.637093164746E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","36","100","4080","36","1","2","Li-poly"
"1047","1.637093236439E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","37","100","4080","36","1","2","Li-poly"
"1048","1.637093308114E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","38","100","4088","36","1","2","Li-poly"
"1049","1.637093369554E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","39","100","4093","36","1","2","Li-poly"
"1050","1.637093430997E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","40","100","4096","36","1","2","Li-poly"
"1051","1.637093492432E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","41","100","4094","36","1","2","Li-poly"
"1052","1.637093564112E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","42","100","4097","37","1","2","Li-poly"
"1053","1.637093625541E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","43","100","4105","36","1","2","Li-poly"
"1054","1.637093687E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","44","100","4109","37","1","2","Li-poly"
"1055","1.637093748442E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","45","100","4105","36","1","2","Li-poly"
"1056","1.637093820115E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","46","100","4121","37","1","2","Li-poly"
"1057","1.637093881547E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","47","100","4121","36","1","2","Li-poly"
"1058","1.63709394299E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","48","100","4130","37","1","2","Li-poly"
"1059","1.637094004425E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","49","100","4133","36","1","2","Li-poly"
"1060","1.637094076122E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","50","100","4118","37","1","2","Li-poly"
"1061","1.637094147782E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","51","100","4124","37","1","2","Li-poly"
"1062","1.637094219467E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","52","100","4131","37","1","2","Li-poly"
"1063","1.637094291177E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","53","100","4148","37","1","2","Li-poly"
"1064","1.637094373064E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","54","100","4157","37","1","2","Li-poly"
"1065","1.637094434504E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","55","100","4165","37","1","2","Li-poly"
"1066","1.637094495942E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","56","100","4169","37","1","2","Li-poly"
"1067","1.637094557386E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","57","100","4174","37","1","2","Li-poly"
"1068","1.637094629065E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","58","100","4182","37","1","2","Li-poly"
"1069","1.637094690496E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","59","100","4182","37","1","2","Li-poly"
"1070","1.637094751948E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","60","100","4192","37","1","2","Li-poly"
"1071","1.637094813392E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","61","100","4199","37","1","2","Li-poly"
"1072","1.637094885126E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","62","100","4195","37","1","2","Li-poly"
"1073","1.637094956763E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","63","100","4207","37","1","2","Li-poly"
"1074","1.63709502843E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","64","100","4216","37","1","2","Li-poly"
"1075","1.637095100116E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","65","100","4226","37","1","2","Li-poly"
"1076","1.637095161548E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","66","100","4228","37","1","2","Li-poly"
"1077","1.637095222991E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","67","100","4239","37","1","2","Li-poly"
"1078","1.637095284428E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","68","100","4239","37","1","2","Li-poly"
"1079","1.637095366351E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","69","100","4255","37","1","2","Li-poly"
"1080","1.63709543803E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","70","100","4264","37","1","2","Li-poly"
"1081","1.637095499465E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","71","100","4271","37","1","2","Li-poly"
"1082","1.637095560905E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","72","100","4279","37","1","2","Li-poly"
"1083","1.637095632589E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","73","100","4282","37","1","2","Li-poly"
"1084","1.637095694023E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","74","100","4288","37","1","2","Li-poly"
"1085","1.637095755467E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","75","100","4300","37","1","2","Li-poly"
"1086","1.637095827152E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","76","100","4310","37","1","2","Li-poly"
"1087","1.637095909078E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","77","100","4317","37","1","2","Li-poly"
"1088","1.637095970596E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","78","100","4325","37","1","2","Li-poly"
"1089","1.637096031955E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","79","100","4331","37","1","2","Li-poly"
"1090","1.637096093385E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","80","100","4340","37","1","2","Li-poly"
"1091","1.637096175314E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","81","100","4350","37","1","2","Li-poly"
"1092","1.637096246984E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","82","100","4350","37","1","2","Li-poly"
"1093","1.637096308422E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","83","100","4350","37","1","2","Li-poly"
"1094","1.637096390349E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","84","100","4348","37","1","2","Li-poly"
"1095","1.637096472271E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","85","100","4321","37","1","2","Li-poly"
"1096","1.637096564423E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","86","100","4346","37","1","2","Li-poly"
"1097","1.637096666821E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","87","100","4344","37","1","2","Li-poly"
"1098","1.637096758986E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","88","100","4343","37","1","2","Li-poly"
"1099","1.637096861386E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","89","100","4341","37","1","2","Li-poly"
"1100","1.637096974026E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","90","100","4340","36","1","2","Li-poly"
"1101","1.637097179596E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","91","100","4338","36","1","2","Li-poly"
"1102","1.637097333201E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","92","100","4336","35","1","2","Li-poly"
"1103","1.637097486793E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","93","100","4334","36","1","2","Li-poly"
"1104","1.637097671119E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","94","100","4334","36","1","2","Li-poly"
"1105","1.637097855432E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","95","100","4332","36","1","2","Li-poly"
"1106","1.637098070483E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","96","100","4331","35","1","2","Li-poly"
"1107","1.637098346954E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","97","100","4330","35","1","2","Li-poly"
"1108","1.63709862344E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","98","100","4328","34","1","2","Li-poly"
"1109","1.637098961349E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","99","100","4327","34","1","2","Li-poly"
"1110","1.637099391445E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","2","100","100","4326","34","1","2","Li-poly"
"1111","1.637099408757E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","5","100","100","4326","34","1","2","Li-poly"
"1112","1.637113322609E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","100","100","4290","33","0","2","Li-poly"
"1113","1.637114994024E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","99","100","4264","33","0","2","Li-poly"
"1114","1.637116069243E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","98","100","4231","34","0","2","Li-poly"
"1115","1.63711659148E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","97","100","4189","34","0","2","Li-poly"
"1116","1.637117236592E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","96","100","4232","33","0","2","Li-poly"
"1117","1.63711874187E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","95","100","4216","32","0","2","Li-poly"
"1118","1.637120124267E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","94","100","4208","32","0","2","Li-poly"
"1119","1.637121537396E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","93","100","4160","34","0","2","Li-poly"
"1120","1.637121844613E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","92","100","3993","37","0","2","Li-poly"
"1121","1.637121967497E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","91","100","4105","37","0","2","Li-poly"
"1122","1.637122080093E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","90","100","4106","37","0","2","Li-poly"
"1123","1.637122315619E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","89","100","4030","36","0","2","Li-poly"
"1124","1.637122540943E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","88","100","4096","36","0","2","Li-poly"
"1125","1.637122827655E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","87","100","4075","35","0","2","Li-poly"
"1126","1.637123124604E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","86","100","4088","34","0","2","Li-poly"
"1127","1.637123421555E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","85","100","3964","34","0","2","Li-poly"
"1128","1.63712404619E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","84","100","4087","27","0","2","Li-poly"
"1129","1.63712474253E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","83","100","3824","28","0","2","Li-poly"
"1130","1.637125213562E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","82","100","4081","29","0","2","Li-poly"
"1131","1.637126176108E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","81","100","4075","29","0","2","Li-poly"
"1132","1.637126647158E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","80","100","4072","30","0","2","Li-poly"
"1133","1.637126923645E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","79","100","4015","32","0","2","Li-poly"
"1134","1.637127097717E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","78","100","4004","33","0","2","Li-poly"
"1135","1.637127323001E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","77","100","3994","35","0","2","Li-poly"
"1136","1.637127517557E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","76","100","3987","36","0","2","Li-poly"
"1137","1.637127753055E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","75","100","3977","36","0","2","Li-poly"
"1138","1.637128050029E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","74","100","3985","35","0","2","Li-poly"
"1139","1.637128418673E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","73","100","3991","31","0","2","Li-poly"
"1140","1.637129350543E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","72","100","3988","26","0","2","Li-poly"
"1141","1.637130138996E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","71","100","3976","26","0","2","Li-poly"
"1142","1.63713106059E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","70","100","3971","27","0","2","Li-poly"
"1143","1.637131234661E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","69","100","3938","29","0","2","Li-poly"
"1144","1.637132125558E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","68","100","3979","28","0","2","Li-poly"
"1145","1.637132555618E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","67","100","3841","30","0","2","Li-poly"
"1146","1.637132761092E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","66","100","3859","32","0","2","Li-poly"
"1147","1.637132934506E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","65","100","3920","34","0","2","Li-poly"
"1148","1.637133344137E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","64","100","3885","34","0","2","Li-poly"
"1149","1.637133600203E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","63","100","3846","35","0","2","Li-poly"
"1150","1.637133835639E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","62","100","3852","35","0","2","Li-poly"
"1151","1.637134071209E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","61","100","3845","34","0","2","Li-poly"
"1152","1.63713430668E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","60","100","3838","35","0","2","Li-poly"
"1153","1.637134552459E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","59","100","3812","36","0","2","Li-poly"
"1154","1.637134746999E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","58","100","3842","35","0","2","Li-poly"
"1155","1.637135095135E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","57","100","3798","34","0","2","Li-poly"
"1156","1.637135289692E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","56","100","3837","35","0","2","Li-poly"
"1157","1.637135904107E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","55","100","3857","31","0","2","Li-poly"
"1158","1.637136344438E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","54","100","3834","26","0","2","Li-poly"
"1159","1.637136908366E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","53","100","3666","26","0","2","Li-poly"
"1160","1.63713732747E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","52","100","3776","30","0","2","Li-poly"
"1161","1.637137542515E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","51","100","3840","30","0","2","Li-poly"
"1162","1.637137931635E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","50","100","3793","32","0","2","Li-poly"
"1163","1.637138167155E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","49","100","3828","32","0","2","Li-poly"
"1164","1.637138976102E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","48","100","3817","31","0","2","Li-poly"
"1165","1.637139354998E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","47","100","3804","30","0","2","Li-poly"
"1166","1.63713984651E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","46","100","3775","28","0","2","Li-poly"
"1167","1.637140512109E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","45","100","3802","27","0","2","Li-poly"
"1168","1.63714078857E12","50333be4-0617-4fbb-a5a7-4d72bfa0405b","3","44","100","3721","28","0","2","Li-poly"
